6481.2296148287705,6758.854952740865,8982.336453697548
3873.3936857543913,4039.311620279312,5368.136506608362
3769.2332713355104,3930.689464498276,5223.780582953638
12715.195974704357,13259.855057761552,17621.990749746434
5271.0690779557535,5496.856840601487,7305.174903933835
6898.479614845247,7193.97797672541,9560.603249997792
5216.815127704362,5440.27890675952,7229.984351513783
8032.892698686577,8376.983971858263,11132.786400742196
4016.127990875991,4188.159990485161,5565.951987355035
2176.127311226859,2269.3423515853783,3015.8949515995905
4263.789709950849,4446.430370652466,5909.18637645024
6335.569992695984,6606.955958726817,8780.466775955896
7122.096351698465,7427.173400929812,9870.513697005868
1977.1996449190813,2061.893561376605,2740.201088719446
2649.017648009377,2762.489082192338,3671.273693461236
11307.569870628688,11791.932883954956,15671.161660326934
6098.693601392906,6359.932898953846,8452.179773169591
6345.091741603539,6616.885574492217,8793.66296825243
7416.728330116035,7734.426025031766,10278.844170919354
6550.179590241114,6830.758420215746,9077.894228137577
2646.7426655969134,2760.116650252773,3668.120795219792
3334.763672895551,3477.609235630496,4621.649144320186
7133.401042582015,7438.962331504447,9886.180868677857
2056.850199241302,2144.9559701420003,2850.5887960163427
3260.923842520693,3400.606454846924,4519.314519638253
1556.743284461061,1623.42683157719,2157.490597319759
10846.990959262688,11311.624942219376,15032.845323577852
14620.41665450472,15246.686414310125,20262.43618703733
483.5884023010884,504.3030508443273,670.2051914093744
2384.159279200886,2486.285428845391,3304.2064666232573
5882.242169204495,6134.209707304025,8152.199722261865
3020.2454116733443,3149.6184940703665,4185.758270053662
3021.6287666136727,3151.0611054181336,4187.675461736007
4042.549859686621,4215.713647658919,5602.570056687054
5278.008578231317,5504.093596370752,7314.792357719613
5449.687432225394,5683.126363539485,7552.722090224664
6842.5548571187,7135.657665888701,9483.097125412722
2242.8244850618235,2338.89651807824,3108.3305682186488
4970.973995874205,5183.907099216088,6889.27311437385
3596.823120634008,3750.8940753169536,4984.8373463044745
10211.967264794075,10649.399824836251,14152.76595303116
9635.028465186277,10047.74768552062,13353.186441234066
4671.259042544003,4871.353769506623,6473.898145269743
1143.642021724521,1192.6302572292943,1584.973536227342
1148.2568748404417,1197.4427889080584,1591.3692613960272
5849.615875349893,6100.185856751928,8106.982939945013
10264.130801365074,10703.797801525536,14225.05940102495
7431.350259094284,7749.674288550644,10299.108703035949
15457.00956414209,16119.115022269543,21421.870343165305
5317.929486685142,5545.724528440141,7370.118746781512
5114.286623442826,5333.358564477602,7087.8900922293415
7555.83563397443,7879.492030330294,10471.632990430397
6247.036577357209,6514.630189033908,8657.76831112318
3563.29714919016,3715.932009226862,4938.373700770809
9539.395683503715,9948.018446081132,13220.64896422347
7082.670873349633,7386.059120856707,9815.873924551744
2373.3925178744435,2475.057470195429,3289.2848115518964
14739.53088814026,15370.902940462433,20427.51660950698
4935.160621368534,5146.559648494977,6839.639356820159
11273.92405007342,11756.845834982229,15624.531915903644
1680.7769304824576,1752.7734945622774,2329.3888336658333
7568.135746173064,7892.319021378845,10488.67971655372
9667.932569993342,10082.061247137372,13398.788241764105
15586.238936823904,16253.879972363531,21600.969337355004
7570.59323024786,7894.881772492032,10492.085543858298
5169.983422058096,5391.441151508826,7165.080288270469
4419.143933991841,4608.4392376406495,6124.491803470844
4832.618111695175,5039.624700875386,6697.525687434759
10824.792647422448,11288.47575929572,15002.080682066477
6587.031768755482,6869.189172414564,9128.967664219894
5006.092944637671,5220.5303782682495,6937.944467256008
62.6541400431904,65.33794818374521,86.83237588086727
5604.185358110423,5844.242252593481,7766.840773587253
1255.9718387369692,1309.771754317747,1740.6514353530845
5356.849610252357,5586.311806713957,7424.058148018023
5400.0466715222565,5631.359226549217,7483.924957434784
3509.770515843569,3660.112547118867,4864.191136886211
3991.633595033993,4162.616370139988,5532.005202908534
1813.4635740363497,1891.1438087222516,2513.279259733447
1275.519269609832,1330.1565050240215,1767.7422207965942
2605.334297338321,2716.934542609315,3610.732935538614
4875.271674449703,5084.105341279777,6756.639262231352
3276.308624708195,3416.650248612065,4540.636290056449
7568.698481585173,7892.905861724466,10489.45961159006
6289.864019618129,6559.292157123444,8717.122865536547
6139.984382959287,6402.992383045254,8509.404669448038
7976.942358194848,8318.636982411252,11055.244821001554
6250.665651249972,6518.41471535247,8662.797844816223
4600.76322271718,4797.83824092638,6376.197984976856
1914.282024372624,1996.2808464263207,2653.003555195665
4396.378882414912,4584.699038520395,6092.941717329489
587.0184681781593,612.163573393338,813.5489249827601
4041.893069897711,4215.028724090168,5601.659811685112
5805.957289347843,6054.657142639641,8046.476503378429
6639.171218891608,6923.562030919601,9201.22773082237
4264.493912560709,4447.164737984013,5910.162330883155
10030.173985274212,10459.81937781018,13900.81863767414
1501.9532315203303,1566.289830932726,2081.557060155216
10988.834664879376,11459.544563833924,15229.426522425254
1831.784092205172,1910.249091565312,2538.669666797861
4452.096375625446,4642.803206605832,6170.160594011248
6933.17298481999,7230.157447198817,9608.684793214956
752.8597063679948,785.1086688029319,1043.388305447026
14468.795284443418,15088.570299177354,20052.30412253753
15109.253327345066,15756.462546874382,20939.914956854693
6853.619614298205,7147.196385129949,9498.43177295204
1420.8798617473155,1481.743660006762,1969.1974728525076
4067.98951379989,4242.24301668576,5637.826874619915
5608.50973703008,5848.7518675300935,7772.833930552524
3681.6960525135632,3839.402563687015,5102.462746924394
4043.0625531369215,4216.24830248088,5603.280598565971
6603.581112645422,6886.447412218198,9151.903400760884
3009.316119731212,3138.221042758964,4170.611363793728
7073.844756454896,7376.854934701817,9803.641808697244
6386.742381157128,6660.320331191396,8851.386591733699
